Chemical,Label
NCGC00257399-01,0
NCGC00257730-01,0
NCGC00258661-01,0
NCGC00259324-01,0
NCGC00168262-02,0
NCGC00255057-01,0
NCGC00258919-01,1
NCGC00165718-01,0
NCGC00254837-01,0
NCGC00258599-01,0
NCGC00257565-01,0
NCGC00259592-01,1
NCGC00259046-01,0
NCGC00259604-01,0
NCGC00257999-01,0
NCGC00256097-01,0
NCGC00258309-01,1
NCGC00255795-01,0
NCGC00258715-01,0
NCGC00256758-01,0
NCGC00254750-01,0
NCGC00260029-01,0
NCGC00181783-02,0
NCGC00257919-01,0
NCGC00257975-01,0
NCGC00258539-01,0
NCGC00257010-01,1
NCGC00016948-01,0
NCGC00257597-01,1
NCGC00259437-01,0
NCGC00163237-01,0
NCGC00257945-01,0
NCGC00254830-01,0
NCGC00260220-01,0
NCGC00016661-01,0
NCGC00257518-01,0
NCGC00254523-01,0
NCGC00256694-01,1
NCGC00256054-01,0
NCGC00259602-01,0
NCGC00160394-01,0
NCGC00016386-01,0
NCGC00091119-02,0
NCGC00167467-01,0
NCGC00256787-01,0
NCGC00259086-01,0
NCGC00255709-01,0
NCGC00259401-01,0
NCGC00254003-01,0
NCGC00095832-01,0
NCGC00255613-01,1
NCGC00014993-07,0
NCGC00091923-02,0
NCGC00257991-01,0
NCGC00257625-01,0
NCGC00255434-01,1
NCGC00259385-01,1
NCGC00255978-01,0
NCGC00256979-01,1
NCGC00255488-01,0
NCGC00254430-01,0
NCGC00256721-01,0
NCGC00015061-02,0
NCGC00259381-01,0
NCGC00160588-02,0
NCGC00255180-01,0
NCGC00257301-01,0
NCGC00165769-02,0
NCGC00257468-01,0
NCGC00015009-08,0
NCGC00255999-01,0
NCGC00016925-06,1
NCGC00254766-01,0
NCGC00254649-01,0
NCGC00260369-01,0
NCGC00015096-12,0
NCGC00167463-01,0
NCGC00159413-02,0
NCGC00257640-01,0
NCGC00016773-01,0
NCGC00016242-01,0
NCGC00096015-01,0
NCGC00091387-01,1
NCGC00024999-02,0
NCGC00095935-01,0
NCGC00160369-01,1
NCGC00255502-01,0
NCGC00094422-01,1
NCGC00256208-01,0
NCGC00258565-01,0
NCGC00256078-01,0
NCGC00160602-01,1
NCGC00258126-01,0
NCGC00258144-01,0
NCGC00182968-01,0
NCGC00093890-01,0
NCGC00013744-02,0
NCGC00259649-01,0
NCGC00015389-08,0
NCGC00259248-01,0
NCGC00183839-01,0
NCGC00256457-01,1
NCGC00014702-03,0
NCGC00255140-01,0
NCGC00159395-03,0
NCGC00256829-01,0
NCGC00183037-01,0
NCGC00256641-01,0
NCGC00255249-01,0
NCGC00256428-01,1
NCGC00257888-01,0
NCGC00016600-01,0
NCGC00091512-04,0
NCGC00259804-01,0
NCGC00257795-01,0
NCGC00095159-01,0
NCGC00255161-01,0
NCGC00090708-05,0
NCGC00184995-01,0
NCGC00259572-01,0
NCGC00094620-01,0
NCGC00181166-01,0
NCGC00253947-01,0
NCGC00259805-01,0
NCGC00255341-01,0
NCGC00258834-01,0
NCGC00016282-01,0
NCGC00016821-01,0
NCGC00258814-01,0
NCGC00257770-01,0
NCGC00255680-01,0
NCGC00091663-03,1
NCGC00256178-01,0
NCGC00258090-01,0
NCGC00256032-01,0
NCGC00255845-01,0
NCGC00259336-01,0
NCGC00258724-01,0
NCGC00255035-01,0
NCGC00255427-01,1
NCGC00257384-01,0
NCGC00183834-01,0
NCGC00258088-01,0
NCGC00258649-01,0
NCGC00257230-01,0
NCGC00016315-02,0
NCGC00259930-01,1
NCGC00256854-01,0
NCGC00260002-01,0
NCGC00256711-01,0
NCGC00255580-01,0
NCGC00015686-05,0
NCGC00182983-01,1
NCGC00256212-01,0
NCGC00255058-01,1
NCGC00256172-01,0
NCGC00258389-01,0
NCGC00257352-01,0
NCGC00164526-01,0
NCGC00259450-01,0
NCGC00254771-01,0
NCGC00258991-01,0
NCGC00258701-01,0
NCGC00254995-01,0
NCGC00024643-03,0
NCGC00259722-01,0
NCGC00257775-01,0
NCGC00257845-01,1
NCGC00256752-01,0
NCGC00017046-01,0
NCGC00016328-01,0
NCGC00258164-01,0
NCGC00255500-01,0
NCGC00256801-01,0
NCGC00095276-01,0
NCGC00259379-01,0
NCGC00258222-01,0
NCGC00254946-01,0
NCGC00163886-03,0
NCGC00160467-01,0
NCGC00016401-01,0
NCGC00254339-01,0
NCGC00016617-01,0
NCGC00255697-01,0
NCGC00255425-01,0
NCGC00259561-01,0
NCGC00247712-01,0
NCGC00256299-01,0
NCGC00254533-01,0
NCGC00259417-01,0
NCGC00014679-01,0
NCGC00094644-01,0
NCGC00258955-01,0
NCGC00257193-01,0
NCGC00090954-03,0
NCGC00258884-01,0
NCGC00254227-01,0
NCGC00255198-01,0
NCGC00257308-01,0
NCGC00021139-03,0
NCGC00255538-01,0
NCGC00164551-01,0
NCGC00181332-01,0
NCGC00258794-01,0
NCGC00168250-01,0
NCGC00257554-01,0
NCGC00259519-01,1
NCGC00256106-01,0
NCGC00256661-01,0
NCGC00167461-01,0
NCGC00259780-01,0
NCGC00259364-01,0
NCGC00255162-01,0
NCGC00188432-01,0
NCGC00254652-01,0
NCGC00255101-01,0
NCGC00016611-01,0
NCGC00257691-01,0
NCGC00258833-01,1
NCGC00258288-01,1
NCGC00259990-01,0
NCGC00255990-01,0
NCGC00016446-06,0
NCGC00259478-01,0
NCGC00257614-01,0
NCGC00066947-05,1
NCGC00259124-01,0
NCGC00090757-02,0
NCGC00182986-01,0
NCGC00255482-01,0
NCGC00160416-01,0
NCGC00256826-01,0
NCGC00254277-01,0
NCGC00094561-01,0
NCGC00256604-01,0
NCGC00024665-03,0
NCGC00257559-01,0
NCGC00015439-06,0
NCGC00257421-01,0
NCGC00255551-01,0
NCGC00166236-01,0
NCGC00256746-01,0
NCGC00259955-01,0
NCGC00254337-01,1
NCGC00260457-01,0
NCGC00256573-01,0
NCGC00258439-01,0
NCGC00256612-01,0
NCGC00255461-01,0
NCGC00255530-01,1
NCGC00181016-01,0
NCGC00256290-01,0
NCGC00254591-01,1
NCGC00254660-01,0
NCGC00095187-01,0
NCGC00255471-01,0
NCGC00258585-01,1
NCGC00256218-01,0
NCGC00167550-01,0
NCGC00260503-01,0
NCGC00168263-01,0
NCGC00181355-01,0
NCGC00254759-01,0
NCGC00182705-01,0
NCGC00256978-01,0
NCGC00259757-01,0
NCGC00182059-02,1
NCGC00014810-01,0
NCGC00259533-01,0
NCGC00166200-01,0
NCGC00167437-01,0
NCGC00186462-01,0
NCGC00256143-01,0
NCGC00016278-07,0
NCGC00257280-01,0
NCGC00255373-01,0
NCGC00093802-04,0
NCGC00255510-01,0
NCGC00255495-01,0
NCGC00258231-01,0
NCGC00255171-01,0
NCGC00015864-02,0
NCGC00256098-01,0
NCGC00160516-01,0
NCGC00013103-01,0
NCGC00260170-01,0
NCGC00256820-01,0
NCGC00259154-01,0
NCGC00181782-01,0
NCGC00258214-01,0
NCGC00257836-01,0
NCGC00256771-01,0
NCGC00183835-01,0
NCGC00254428-01,0
NCGC00166262-01,0
NCGC00016312-01,0
NCGC00256684-01,0
NCGC00255299-01,0
NCGC00185774-01,0
NCGC00258049-01,0
NCGC00094525-01,1
NCGC00255334-01,0
NCGC00259489-01,0
NCGC00257221-01,0
NCGC00159334-02,0
NCGC00258003-01,0
NCGC00016252-01,0
NCGC00257645-01,0
NCGC00260068-01,0
NCGC00259984-01,0
NCGC00256112-01,0
NCGC00160571-01,0
NCGC00257930-01,1
NCGC00258120-01,0
NCGC00255275-01,0
NCGC00166216-01,0
NCGC00181015-01,0
NCGC00255480-01,0
NCGC00258554-01,0
NCGC00255221-01,0
NCGC00257618-01,0
NCGC00258579-01,0
NCGC00259999-01,0
NCGC00259256-01,0
NCGC00258636-01,0
NCGC00255483-01,0
NCGC00160671-01,0
NCGC00259769-01,0
NCGC00093588-03,0
NCGC00254245-01,0
NCGC00167445-01,0
NCGC00166153-01,1
NCGC00260210-01,0
NCGC00016681-01,0
NCGC00256022-01,0
NCGC00255936-01,0
NCGC00092315-01,0
NCGC00016442-01,0
NCGC00254019-01,0
NCGC00256725-01,0
NCGC00182049-01,0
NCGC00161405-01,1
NCGC00182038-01,0
NCGC00258131-01,0
NCGC00013718-01,0
NCGC00254017-01,0
NCGC00254883-01,0
NCGC00247720-01,0
NCGC00256587-01,0
NCGC00260318-01,0
NCGC00016059-05,0
NCGC00254675-01,0
NCGC00254414-01,0
NCGC00254812-01,0
NCGC00254310-01,0
NCGC00183014-01,0
NCGC00254680-01,0
NCGC00254432-01,1
NCGC00259753-01,0
NCGC00256348-01,1
NCGC00258000-01,1
NCGC00257342-01,0
NCGC00256838-01,0
NCGC00255042-01,0
NCGC00254563-01,1
NCGC00255897-01,0
NCGC00015479-09,1
NCGC00259673-01,0
NCGC00253996-01,0
NCGC00182078-02,0
NCGC00254833-01,0
NCGC00258205-01,1
NCGC00259700-01,0
NCGC00256405-01,0
NCGC00255463-01,0
NCGC00159508-02,1
NCGC00257197-01,0
NCGC00256973-01,0
NCGC00255639-01,0
NCGC00256845-01,0
NCGC00254320-01,0
NCGC00093739-04,0
NCGC00254663-01,0
NCGC00258541-01,0
NCGC00256354-01,1
NCGC00257852-01,0
NCGC00254545-01,0
NCGC00016807-01,0
NCGC00166070-01,0
NCGC00015368-06,0
NCGC00256590-01,1
NCGC00258162-01,0
NCGC00093656-01,0
NCGC00258783-01,0
NCGC00257330-01,0
NCGC00259110-01,0
NCGC00016675-01,0
NCGC00256089-01,0
NCGC00015834-11,0
NCGC00260407-01,0
NCGC00254988-01,0
NCGC00257601-01,0
NCGC00166323-01,0
NCGC00255125-01,0
NCGC00259441-01,0
NCGC00255756-01,0
NCGC00256229-01,1
NCGC00258340-01,0
NCGC00255786-01,0
NCGC00258517-01,0
NCGC00013796-01,0
NCGC00257503-01,0
NCGC00257209-01,0
NCGC00258379-01,0
NCGC00257077-01,1
NCGC00160384-01,1
NCGC00257172-01,0
NCGC00256288-01,0
NCGC00181081-01,0
NCGC00260117-01,0
NCGC00258954-01,0
NCGC00255507-01,0
NCGC00254795-01,0
NCGC00256745-01,0
NCGC00260267-01,0
NCGC00256971-01,0
NCGC00260098-01,0
NCGC00255215-01,0
NCGC00257766-01,0
NCGC00016388-01,0
NCGC00254370-01,0
NCGC00258951-01,0
NCGC00259093-01,0
NCGC00254798-01,0
NCGC00256563-01,1
NCGC00260203-01,0
NCGC00015423-03,0
NCGC00257658-01,0
NCGC00160596-02,0
NCGC00258033-01,0
NCGC00254434-01,0
NCGC00257831-01,0
NCGC00160601-01,1
NCGC00016866-01,0
NCGC00260484-01,1
NCGC00259275-01,0
NCGC00167464-01,0
NCGC00260013-01,1
NCGC00258336-01,0
NCGC00254612-01,1
NCGC00255532-01,0
NCGC00257509-01,1
NCGC00258498-01,0
NCGC00259659-01,0
NCGC00257655-01,0
NCGC00013051-05,1
NCGC00258606-01,0
NCGC00258553-01,0
NCGC00258093-01,0
NCGC00259696-01,0
NCGC00016551-01,0
NCGC00258220-01,1
NCGC00254459-01,0
NCGC00254010-01,0
NCGC00249607-01,0
NCGC00091196-01,0
NCGC00258137-01,0
NCGC00259133-01,0
NCGC00183875-01,0
NCGC00257312-01,0
NCGC00257884-01,0
NCGC00259545-01,0
NCGC00260093-01,0
NCGC00160498-01,0
NCGC00257583-01,0
NCGC00181752-01,0
NCGC00257968-01,0
NCGC00015542-05,0
NCGC00013037-01,0
NCGC00094799-01,0
NCGC00257432-01,0
NCGC00256688-01,0
NCGC00254507-01,1
NCGC00090702-02,1
NCGC00259264-01,0
NCGC00259028-01,0
NCGC00257652-01,0
NCGC00015335-09,0
NCGC00259214-01,0
NCGC00260355-01,0
NCGC00256554-01,0
NCGC00254265-01,0
NCGC00260360-01,0
NCGC00258787-01,0
NCGC00166291-01,0
NCGC00259444-01,0
NCGC00256486-01,0
NCGC00257452-01,0
NCGC00160581-01,0
NCGC00091532-02,0
NCGC00016534-01,0
NCGC00160407-01,0
NCGC00164630-01,0
NCGC00254640-01,1
NCGC00016350-01,0
NCGC00254582-01,0
NCGC00260236-01,0
NCGC00255006-01,0
NCGC00256450-01,0
NCGC00259698-01,0
NCGC00257995-01,0
NCGC00257990-01,0
NCGC00183134-01,1
NCGC00256169-01,0
NCGC00256257-01,0
NCGC00023212-07,0
NCGC00256433-01,0
NCGC00260535-01,0
NCGC00259079-01,0
NCGC00015755-03,0
NCGC00259497-01,0
NCGC00255264-01,0
NCGC00255072-01,0
NCGC00254384-01,0
NCGC00256798-01,0
NCGC00255014-01,0
NCGC00257206-01,0
NCGC00255177-01,0
NCGC00255908-01,0
NCGC00258988-01,1
NCGC00258275-01,1
NCGC00255818-01,0
NCGC00257002-01,0
NCGC00185990-01,0
NCGC00094516-01,1
NCGC00257636-01,0
NCGC00257727-01,0
NCGC00255594-01,0
NCGC00255764-01,0
NCGC00254208-01,0
NCGC00259504-01,0
NCGC00254505-01,0
NCGC00258686-01,0
NCGC00185766-01,0
NCGC00168780-01,0
NCGC00258238-01,0
NCGC00254847-01,0
NCGC00016801-01,0
NCGC00021394-03,0
NCGC00254236-01,1
NCGC00259400-01,0
NCGC00164541-01,0
NCGC00256445-01,1
NCGC00256447-01,0
NCGC00160412-01,1
NCGC00259470-01,0
NCGC00160376-01,0
NCGC00255626-01,1
NCGC00014483-01,0
NCGC00167561-01,0
NCGC00163298-01,0
NCGC00255016-01,0
NCGC00094688-01,0
NCGC00016754-01,0
NCGC00255548-01,0
NCGC00259268-01,0
NCGC00162100-02,0
NCGC00256230-01,0
NCGC00257700-01,0
NCGC00259630-01,0
NCGC00091940-01,0
NCGC00256876-01,1
NCGC00254445-01,1
NCGC00255017-01,0
NCGC00258798-01,1
NCGC00257441-01,0
NCGC00258317-01,0
NCGC00181126-01,0
NCGC00015836-08,0
NCGC00091125-01,0
NCGC00255115-01,0
NCGC00259357-01,0
NCGC00259830-01,0
NCGC00095010-01,0
NCGC00259965-01,1
NCGC00257000-01,0
NCGC00259892-01,0
NCGC00255186-01,0
NCGC00016570-01,0
NCGC00257381-01,0
NCGC00160275-02,0
NCGC00256253-01,0
NCGC00254580-01,0
NCGC00255236-01,0
NCGC00254181-01,0
NCGC00182996-01,0
NCGC00256812-01,0
NCGC00256148-01,0
NCGC00259742-01,0
NCGC00182085-01,0
NCGC00159432-02,0
NCGC00017134-01,0
NCGC00160561-01,0
NCGC00095975-01,0
NCGC00258651-01,1
NCGC00256778-01,0
NCGC00259383-01,0
NCGC00025273-01,0
NCGC00254378-01,0
NCGC00016805-01,0
NCGC00257994-01,0
NCGC00255623-01,0
NCGC00258502-01,0
NCGC00260027-01,0
NCGC00257393-01,0
NCGC00160648-01,1
NCGC00259022-01,0
NCGC00186464-01,0
NCGC00091519-04,0
NCGC00016879-01,0
NCGC00260101-01,0
NCGC00254468-01,0
NCGC00159461-02,0
NCGC00254685-01,1
NCGC00257490-01,0
NCGC00167431-01,0
NCGC00166169-01,0
NCGC00016977-01,0
NCGC00258037-01,0
NCGC00167524-01,0
NCGC00259132-01,0
NCGC00181743-02,0
NCGC00095045-01,0
NCGC00255056-01,0
NCGC00256885-01,1
NCGC00016257-04,0
NCGC00259870-01,0
NCGC00159533-01,0
NCGC00255192-01,1
NCGC00256269-01,0
NCGC00258741-01,0
NCGC00256304-01,0
NCGC00024257-04,0
NCGC00091009-03,0
NCGC00257564-01,0
NCGC00254267-01,0
NCGC00256860-01,0
NCGC00256737-01,0
NCGC00016492-01,0
NCGC00015823-02,0
NCGC00183845-01,0
NCGC00167578-01,0
NCGC00257373-01,0
NCGC00253962-01,1
NCGC00256538-01,0
NCGC00258401-01,0
NCGC00256955-01,0
NCGC00254067-01,0
NCGC00247687-01,0
NCGC00259574-01,0
NCGC00013414-03,0
NCGC00257864-01,0
NCGC00257410-01,0
NCGC00016043-03,0
NCGC00016836-01,0
NCGC00260289-01,0
NCGC00254725-01,0
NCGC00094042-01,1
NCGC00016829-05,0
NCGC00254822-01,0
NCGC00166147-02,0
NCGC00165905-01,0
NCGC00255117-01,0
NCGC00256139-01,0
NCGC00025302-01,0
NCGC00258642-01,0
NCGC00168264-01,0
NCGC00257878-01,0
NCGC00258460-01,1
NCGC00181300-01,0
NCGC00255696-01,0
NCGC00254374-01,0
NCGC00255542-01,0
NCGC00181009-01,0
NCGC00256716-01,0
NCGC00164583-01,0
NCGC00257807-01,0
NCGC00183097-01,0
NCGC00259197-01,0
NCGC00256869-01,0
NCGC00259946-01,1
NCGC00091952-01,0
NCGC00255104-01,0
NCGC00257838-01,0
NCGC00256774-01,0
NCGC00095153-01,0
NCGC00159490-02,0
NCGC00013556-01,1
NCGC00254639-01,1
NCGC00258590-01,0
NCGC00181026-01,1
NCGC00160514-01,0
NCGC00257561-01,0
NCGC00259571-01,0
NCGC00257320-01,1
NCGC00162267-02,0
NCGC00255307-01,1
NCGC00258102-01,0
NCGC00255132-01,0
NCGC00181099-01,0
NCGC00254215-01,0
NCGC00253922-01,0
NCGC00257473-01,0
NCGC00254534-01,0
NCGC00257856-01,0
NCGC00160400-01,0
NCGC00254007-01,0
NCGC00256012-01,0
NCGC00260492-01,1
NCGC00260244-01,0
NCGC00254025-01,0
NCGC00095139-01,0
NCGC00181028-01,0
NCGC00258800-01,0
NCGC00256050-01,0
NCGC00166059-01,0
NCGC00255595-01,0
NCGC00016462-01,0
NCGC00163225-01,0
NCGC00142625-06,0
NCGC00016403-01,0
NCGC00259764-01,0
NCGC00254464-01,0
NCGC00095741-01,0
NCGC00254562-01,0
NCGC00257843-01,0
NCGC00256606-01,0
NCGC00255790-01,1
NCGC00255383-01,0
NCGC00260184-01,0
NCGC00023193-04,0
NCGC00260194-01,0
NCGC00258122-01,0
NCGC00254224-01,0
NCGC00259638-01,0
NCGC00256814-01,0
NCGC00259183-01,0
NCGC00017022-05,0
NCGC00257969-01,0
NCGC00258673-01,0
NCGC00254079-01,0
NCGC00254678-01,0
NCGC00255576-01,0
NCGC00257793-01,0
NCGC00160678-01,1
NCGC00166250-01,0
NCGC00259071-01,1
NCGC00259624-01,1
NCGC00163240-01,0
NCGC00258425-01,0
NCGC00091009-05,0
NCGC00016878-01,0
NCGC00260330-01,0
NCGC00259239-01,0
NCGC00183655-01,0
NCGC00017055-01,0
NCGC00260359-01,0
NCGC00016908-01,0
NCGC00183859-01,0
NCGC00260440-01,0
NCGC00168247-01,0
NCGC00021151-02,0
NCGC00257631-01,0
NCGC00161326-04,0
NCGC00254089-01,0
NCGC00259720-01,0
NCGC00258941-01,0
NCGC00256028-01,0
NCGC00254697-01,1
NCGC00259678-01,1
NCGC00258549-01,0
NCGC00017063-01,0
NCGC00091278-03,1
NCGC00255295-01,0
NCGC00256888-01,0
NCGC00182084-01,0
NCGC00027960-02,0
NCGC00091044-02,0
NCGC00095792-01,0
NCGC00255095-01,0
NCGC00167487-01,0
NCGC00160483-01,0
NCGC00160422-01,0
NCGC00256011-01,0
NCGC00159511-02,0
NCGC00254864-01,0
NCGC00260069-01,1
NCGC00016305-01,0
NCGC00094925-01,0
NCGC00259176-01,1
NCGC00258784-01,0
NCGC00260429-01,0
NCGC00260427-01,0
NCGC00167423-01,0
NCGC00260033-01,0
NCGC00258801-01,0
NCGC00260058-01,0
NCGC00257067-01,0
NCGC00255478-01,0
NCGC00167541-01,0
NCGC00259822-01,0
NCGC00091086-02,0
NCGC00016676-01,0
NCGC00257446-01,0
NCGC00256193-01,0
NCGC00015279-02,0
NCGC00259876-01,0
NCGC00164246-01,0
NCGC00016313-01,0
NCGC00090987-02,0
NCGC00259002-01,0
NCGC00181340-01,0
NCGC00254099-01,0
NCGC00257140-01,0
NCGC00159398-02,0
NCGC00025060-04,0
NCGC00182545-01,0
NCGC00260198-01,0
NCGC00167462-01,0
NCGC00186465-01,0
NCGC00255907-01,0
NCGC00256525-01,0
NCGC00257149-01,0
NCGC00257683-01,0
NCGC00259935-01,0
NCGC00259565-01,0
NCGC00260493-01,1
NCGC00256672-01,0
NCGC00015278-09,0
NCGC00256164-01,0
NCGC00090770-05,0
NCGC00255202-01,1
NCGC00013724-01,0
NCGC00257984-01,0
NCGC00015954-02,0
NCGC00255475-01,0
NCGC00256918-01,0
NCGC00257060-01,0
NCGC00257522-01,0
NCGC00160458-01,0
NCGC00255365-01,0
NCGC00163232-01,0
NCGC00259785-01,0
NCGC00260156-01,0
NCGC00166149-01,0
NCGC00254038-01,0
NCGC00256140-01,0
NCGC00015608-04,0
NCGC00257931-01,0
NCGC00015149-02,0
NCGC00159347-02,0
NCGC00160438-01,1
NCGC00255158-01,0
NCGC00247685-01,1
NCGC00256720-01,0
NCGC00015998-04,0
NCGC00015429-08,0
NCGC00016797-02,0
NCGC00258184-01,0
NCGC00259735-01,0
NCGC00183842-01,0
NCGC00160653-01,0
NCGC00258889-01,0
NCGC00159480-03,0
NCGC00016958-01,0
NCGC00254756-01,0
NCGC00015012-02,0
NCGC00255103-01,1
NCGC00256922-01,0
NCGC00165979-01,0
NCGC00015609-03,0
NCGC00255320-01,0
NCGC00165983-01,0
NCGC00159400-05,0
NCGC00255634-01,0
NCGC00256636-01,0
NCGC00256380-01,0
NCGC00256867-01,0
NCGC00258542-01,0
NCGC00254281-01,0
NCGC00255007-01,0
NCGC00181354-01,0
NCGC00256506-01,1
NCGC00255250-01,1
NCGC00159391-02,0
NCGC00260539-01,0
NCGC00183363-01,0
NCGC00256524-01,0
NCGC00257396-01,0
NCGC00160676-01,0
NCGC00016772-01,0
NCGC00257024-01,0
NCGC00257829-01,0
NCGC00254130-01,0
NCGC00260306-01,1
NCGC00162247-02,0
NCGC00256786-01,0
NCGC00258926-01,0
NCGC00259535-01,0
NCGC00091345-01,0
NCGC00093552-01,0
NCGC00159449-03,0
NCGC00256660-01,0
NCGC00259131-01,0
NCGC00257909-01,0
NCGC00257957-01,0
NCGC00182992-01,0
NCGC00182073-02,0
NCGC00256052-01,0
NCGC00254444-01,0
NCGC00159469-02,0
NCGC00254871-01,0
NCGC00257989-01,0
NCGC00167498-01,0
NCGC00255577-01,0
NCGC00181025-01,0
NCGC00254381-01,0
NCGC00255541-01,0
NCGC00255224-01,0
NCGC00257365-01,0
NCGC00260348-01,0
NCGC00258424-01,0
NCGC00257517-01,0
NCGC00091183-02,0
NCGC00167798-01,0
NCGC00255987-01,0
NCGC00260460-01,0
NCGC00015441-04,0
NCGC00255729-01,0
NCGC00256036-01,0
NCGC00260008-01,1
NCGC00253914-01,0
NCGC00256301-01,0
NCGC00167453-01,0
NCGC00258085-01,0
NCGC00256045-01,0
NCGC00255196-01,0
NCGC00013426-01,0
NCGC00189076-01,0
NCGC00258297-01,1
NCGC00259220-01,0
NCGC00181135-01,0
NCGC00256509-01,0
NCGC00259856-01,0
NCGC00258367-01,0
NCGC00164528-01,0
NCGC00255951-01,1
NCGC00255644-01,0
NCGC00018107-04,0
NCGC00258294-01,0
NCGC00164565-01,1
NCGC00258561-01,1
NCGC00254419-01,1
NCGC00256271-01,0
NCGC00256939-01,0
NCGC00259832-01,0
NCGC00258708-01,0
NCGC00260496-01,0
NCGC00166138-01,0
NCGC00257938-01,0
NCGC00254070-01,0
NCGC00254372-01,0
NCGC00166245-01,1
NCGC00254058-01,0
NCGC00256038-01,0
NCGC00257842-01,0
NCGC00257187-01,0
NCGC00255734-01,0
NCGC00255879-01,0
NCGC00255702-01,0
NCGC00256341-01,1
NCGC00256467-01,0
NCGC00183031-01,0
NCGC00257674-01,0
NCGC00254216-01,0
NCGC00254182-01,0
NCGC00258657-01,0
NCGC00159467-03,0
NCGC00256835-01,0
NCGC00260116-01,0
NCGC00160473-01,0
NCGC00257659-01,1
NCGC00183853-01,1
NCGC00259629-01,0
NCGC00260097-01,1
NCGC00258740-01,0
NCGC00255193-01,0
NCGC00168256-01,0
NCGC00257238-01,0
NCGC00164532-01,0
NCGC00184993-01,0
NCGC00016373-03,0
NCGC00258972-01,1
NCGC00016568-01,0
NCGC00258609-01,0
NCGC00183046-01,0
NCGC00258898-01,0
NCGC00258173-01,0
NCGC00018167-03,0
NCGC00016712-01,0
NCGC00181338-01,0
NCGC00182037-01,0
NCGC00257136-01,0
NCGC00259270-01,0
NCGC00260304-01,0
NCGC00260163-01,0
NCGC00016642-01,0
NCGC00260007-01,0
NCGC00254252-01,0
NCGC00142391-03,0
NCGC00024749-01,1
NCGC00258655-01,0
NCGC00257970-01,0
NCGC00258883-01,0
NCGC00256149-01,0
NCGC00260458-01,0
NCGC00258239-01,0
NCGC00258529-01,0
NCGC00255705-01,0
NCGC00090851-04,0
NCGC00257383-01,0
NCGC00254263-01,0
NCGC00257502-01,0
NCGC00260155-01,0
NCGC00256844-01,0
NCGC00256351-01,0
NCGC00260024-01,0
NCGC00257690-01,0
NCGC00258396-01,0
NCGC00260667-01,0
NCGC00255279-01,0
NCGC00254429-01,0
NCGC00256188-01,0
NCGC00015219-03,0
NCGC00260053-01,1
NCGC00257340-01,0
NCGC00256113-01,0
NCGC00160628-01,0
NCGC00255346-01,0
NCGC00015724-10,0
NCGC00257400-01,0
NCGC00257272-01,0
NCGC00260232-01,0
NCGC00091641-01,1
NCGC00253937-01,0
NCGC00258042-01,0
NCGC00258029-01,0
NCGC00254686-01,0
NCGC00254999-01,1
NCGC00181304-01,0
NCGC00256756-01,0
NCGC00163155-01,0
NCGC00259906-01,1
NCGC00259703-01,0
NCGC00254422-01,0
NCGC00257792-01,1
NCGC00257514-01,0
NCGC00254305-01,0
NCGC00024714-03,0
NCGC00017040-01,0
NCGC00254217-01,1
NCGC00256709-01,0
NCGC00256866-01,0
NCGC00255641-01,0
NCGC00260174-01,0
NCGC00258789-01,0
NCGC00260130-01,0
NCGC00257741-01,0
NCGC00258730-01,0
NCGC00182622-02,0
NCGC00255791-01,0
NCGC00260204-01,0
NCGC00183836-01,0
NCGC00259442-01,0
NCGC00164480-01,0
NCGC00259039-01,0
NCGC00255417-01,1
NCGC00257709-01,0
NCGC00253969-01,1
NCGC00254527-01,0
NCGC00257546-01,0
NCGC00023902-06,0
NCGC00160418-01,0
NCGC00258610-01,0
NCGC00256754-01,0
NCGC00257624-01,1
NCGC00254655-01,0
NCGC00091032-03,0
NCGC00164600-01,0
NCGC00165883-02,0
NCGC00090745-02,0
NCGC00254085-01,0
NCGC00259920-01,0
NCGC00258844-01,1
NCGC00257100-01,0
NCGC00183023-01,0
NCGC00025357-01,0
NCGC00016950-01,0
NCGC00259499-01,0
NCGC00255617-01,0
NCGC00257525-01,1
NCGC00258552-01,0
NCGC00254538-01,1
NCGC00254011-01,1
NCGC00188438-01,0
NCGC00257920-01,0
NCGC00255288-01,0
NCGC00024349-03,0
NCGC00260534-01,1
NCGC00256907-01,0
NCGC00258781-01,0
NCGC00160664-01,1
NCGC00257822-01,0
NCGC00259744-01,0
NCGC00258669-01,0
NCGC00259801-01,0
NCGC00258634-01,0
NCGC00255923-01,0
NCGC00258690-01,0
NCGC00016000-13,1
NCGC00255005-01,0
NCGC00254651-01,0
NCGC00254318-01,0
NCGC00257098-01,1
NCGC00091469-01,0
NCGC00016869-01,0
NCGC00259342-01,0
NCGC00094063-01,0
NCGC00256976-01,0
NCGC00183015-01,0
NCGC00254664-01,0
NCGC00255270-01,0
NCGC00258532-01,0
NCGC00159551-01,1
NCGC00015784-07,0
NCGC00016512-01,0
NCGC00254225-01,0
NCGC00160396-01,0
NCGC00260463-01,0
NCGC00255710-01,0
NCGC00255468-01,0
NCGC00257289-01,0
NCGC00256920-01,0
NCGC00259599-01,0
NCGC00254579-01,0
NCGC00255596-01,0
NCGC00255051-01,0
NCGC00259863-01,0
NCGC00181768-01,0
NCGC00259068-01,0
NCGC00253931-01,0
NCGC00167559-01,0
NCGC00259065-01,0
NCGC00257523-01,0
NCGC00256902-01,0
NCGC00254774-01,1
